"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70"
"Sample_Type_IS","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL","UA","BAL","UA","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","UA","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL"
"M00532.Photorespiration","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00533.Homoprotocatechuate.degradation..homoprotocatechuate....2.oxohept.3.enedioate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00534.Naphthalene.degradation..naphthalene....salicylate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00535.Isoleucine.biosynthesis..pyruvate....2.oxobutanoate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00537.Xylene.degradation..xylene....methylbenzoate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00538.Toluene.degradation..toluene....benzoate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00539.Cumate.degradation..p.cumate....2.oxopent.4.enoate...2.methylpropanoate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00540.Benzoate.degradation..cyclohexanecarboxylic.acid...pimeloyl.CoA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00541.Benzoyl.CoA.degradation..benzoyl.CoA....3.hydroxypimeloyl.CoA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00542.EHEC.EPEC.pathogenicity.signature..T3SS.and.effectors"," 25","233","  0","  0","  7","152","  4","  4"," 26","  2"," 24","  4","  2","  0"," 10","  0","  0","  0","  4","  1","  0","  0","  0","  8","  0"," 27","  3","  2","304","  0","158","  2","121","  0"," 99","  3","  0","  2"," 55"," 11"," 11","  0","  0","125","  0","  5","  3","  3","  0","  5"," 20"," 28","  4","  0","  0","  0","  2","  0"," 34","  0","860","  0","  0","367","  0","  0","175","  0","614","  0"
"M00543.Biphenyl.degradation..biphenyl....2.oxopent.4.enoate...benzoate","    11","   277","     3","     5","     7","   179","     1","     5","   321","    53","    14","     7","     7","     2","     5","     3","     4","     0","     3","     4","     0","     7","     1","     0","     6","   100","     2","    12","  1095","     2","  1144","     0","  3902","     6","   438","     0","     0","     3","    86","    17","     0","     2","     1","   103","     2","     6","    21","     4","    10","     3","    13","   160","     6","    12","     2","     0","    21","     5","   742","     0"," 13828","     2","     3"," 18351","     8","     1","102045","     0","  2181","     0"
"M00544.Carbazole.degradation..carbazole....2.oxopent.4.enoate...anthranilate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00545.Trans.cinnamate.degradation..trans.cinnamate....acetyl.CoA","     14","   1374","     10","      1","     26","    672","      6","     10","    830","    246","     38","     44","     18","      5","     11","      4","      1","     29","      7","      3","      1","     11","      0","      8","      0","    949","     17","     38","   6410","      5","   4214","      2","   5535","      8","   4693","      3","      0","     17","    235","     21","     12","      0","      9","    357","     13","     47","     42","      9","     16","     14","     35","    330","      8","     25","     13","      0","     67","      5","    614","      5","  93241","      0","      7","1213437","      9","      2"," 123423","      8","   4501","      0"
"M00546.Purine.degradation..xanthine....urea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00547.Benzene.toluene.degradation..benzene....catechol...toluene....3.methylcatechol","    49","  2080","    17","    10","    45","  1531","    12","     9","   965","   341","   112","    95","    49","     8","    28","    22","     8","    37","    27","    13","    10","    34","     1","    60","    19","  2180","    47","    84","  5250","    28","  8060","    14"," 12158","    27","  1498","     9","     5","    25","   480","    68","    27","     9","    16","  1202","    12","    80","    88","    19","    45","    18","    62","  1186","   139","    46","    23","     9","   513","    11","  1782","     8","202032","    10","    19"," 42401","    12","    35","104695","    17"," 14190","     0"
"M00548.Benzene.degradation..benzene....catechol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00549.Nucleotide.sugar.biosynthesis..glucose....UDP.glucose","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00550.Ascorbate.degradation..ascorbate....D.xylulose.5P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00551.Benzoate.degradation..benzoate....catechol...methylbenzoate....methylcatechol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00552.D.galactonate.degradation..De.Ley.Doudoroff.pathway..D.galactonate....glycerate.3P","    14","  1242","    11","     2","     4","   308","     3","     6","  1580","   569","    32","    21","     9","     8","    15","     6","     8","     2","     1","     0","     0","    16","     0","    13","    13"," 12572","    12","    54","  3110","     4","  5455","     3","  7245","     5","  5745","     0","     0","    46","   124","    44","     6","     0","     5","   283","     3","    11","    46","     3","     5","     2","    17","   198","    61","     6","    19","     4","   357","     6","  1531","     3","209422","     1","     1","899739","     6","     3","159440","     2","  2998","     2"
"M00554.Nucleotide.sugar.biosynthesis..galactose....UDP.galactose","    15","  1009","     7","     0","     7","   224","     0","     5","  1014","   458","    43","     7","     5","     0","     4","     0","     0","     3","     6","     2","     3","    18","     0","     5","     5","  7477","    10","    47","  4167","     4","  4371","     0","  6216","     2","  5133","     0","     0","    27","    78","    16","     1","     1","     0","   105","     4","     2","    29","     0","     3","     8","    15","   116","     0","     1","    17","     2","   150","     2","   938","     4","168152","     1","     4","965829","     2","     0","142772","     2","  1838","     0"
"M00555.Betaine.biosynthesis..choline....betaine","  1"," 33","  0","  4","  0"," 22","  2","  2","  1","  0","  0","  0","  1","  0","  0","  1","  0","  0","  0","  1","  1","  2","  0","  0","  2"," 34","  0","  0"," 65","  1"," 97","  0"," 44","  1","  6","  3","  0","  2","  5","  2","  2","  0","  0"," 10","  2","  0","  0","  0","  2","  1","  2"," 16","  0","  3","  0","  1","  6","  0"," 34","  1","433","  0","  3","495","  0","  0","150","  1","185","  0"
"M00563.Methanogenesis..methylamine.dimethylamine.trimethylamine....methane","     12","   1290","      2","      2","      9","    287","      0","     15","   1379","    499","     39","     12","      3","      1","      3","      6","      2","      4","      3","      0","      1","     29","      0","      6","      3","   1717","      7","     63","   6577","      6","   4754","      1","   7636","      9","   8011","      1","      0","     21","    106","     10","      0","      3","      6","    157","      8","      8","      8","      2","      6","      2","     18","    136","      0","      3","     26","      2","    189","      3","    451","      0","  98245","      0","      3","1688146","      4","      3"," 241956","      2","   2693","      0"
"M00564.Helicobacter.pylori.pathogenicity.signature..cagA.pathogenicity.island","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  1","  0","  2","  0","  0"," 35","  0"," 26","  0"," 24","  0","  2","  0","  0","  0","  4","  2","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  6","  0","  0","  0","  0","  0","  0"," 15","  0"," 39","  0","  0"," 46","  0","  0"," 15","  0","110","  0"
"M00565.Trehalose.biosynthesis..D.glucose.1P....trehalose","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00567.Methanogenesis..CO2....methane","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00568.Catechol.ortho.cleavage..catechol....3.oxoadipate","     23","   1592","     10","      3","     23","    457","      4","     20","   2121","    832","     54","     23","     14","      0","      7","      4","      1","     15","      7","      3","      2","     33","      2","     17","     18","   6317","      9","     92","   7314","      3","   9214","      3","   8942","     15","  10255","      4","      0","     41","    207","     17","      2","      4","      8","    267","      3","     19","     44","     11","     20","      3","     25","    402","      8","     26","     27","      1","    281","      8","   1772","      3"," 307945","      6","      7","1640387","     15","      7"," 181717","      2","   6162","      0"
"M00569.Catechol.meta.cleavage..catechol....acetyl.CoA...4.methylcatechol....propanoyl.CoA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00570.Isoleucine.biosynthesis..threonine....2.oxobutanoate....isoleucine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00572.Pimeloyl.ACP.biosynthesis..BioC.BioH.pathway..malonyl.ACP....pimeloyl.ACP","  0"," 11","  0","  0","  0"," 18","  0","  0","  9","  0","  2","  5","  0","  0","  0","  0","  0","  2","  0","  0","  0","  2","  0","  0","  0","  1","  0","  1"," 44","  0"," 47","  0"," 37","  0"," 48","  0","  0","  0"," 10","  0","  0","  0","  0"," 20","  0","  0","  2","  0","  0","  0","  4"," 10","  0","  0","  0","  0","  0","  0"," 19","  0","253","  0","  0","138","  0","  0"," 33","  0","147","  0"
"M00573.Biotin.biosynthesis..BioI.pathway..long.chain.acyl.ACP....pimeloyl.ACP....biotin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00574.Pertussis.pathogenicity.signature..pertussis.toxin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00575.Pertussis.pathogenicity.signature..T1SS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00576.ETEC.pathogenicity.signature..heat.labile.and.heat.stable.enterotoxins","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00577.Biotin.biosynthesis..BioW.pathway..pimelate....pimeloyl.CoA....biotin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00579.Phosphate.acetyltransferase.acetate.kinase.pathway..acetyl.CoA....acetate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00580.Pentose.phosphate.pathway..archaea..fructose.6P....ribose.5P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00595.Thiosulfate.oxidation.by.SOX.complex..thiosulfate....sulfate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00596.Dissimilatory.sulfate.reduction..sulfate....H2S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00597.Anoxygenic.photosystem.II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00598.Anoxygenic.photosystem.I","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00608.2.Oxocarboxylic.acid.chain.extension..2.oxoglutarate....2.oxoadipate....2.oxopimelate....2.oxosuberate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00609.Cysteine.biosynthesis..methionine....cysteine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00611.Oxygenic.photosynthesis.in.plants.and.cyanobacteria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00612.Anoxygenic.photosynthesis.in.purple.bacteria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00613.Anoxygenic.photosynthesis.in.green.nonsulfur.bacteria","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0"
"M00614.Anoxygenic.photosynthesis.in.green.sulfur.bacteria","  0"," 18","  0","  0","  0"," 13","  0","  0","  4","  4","  2","  2","  2","  0","  0","  2","  0","  1","  1","  0","  0","  0","  0","  0","  0","  5","  0","  0"," 13","  0"," 36","  0"," 48","  0"," 17","  0","  0","  0","  4","  0","  0","  0","  0"," 10","  1","  2","  0","  0","  0","  0","  0"," 11","  2","  0","  0","  0","  0","  2"," 23","  0","467","  0","  0"," 79","  0","  2"," 31","  0","138","  0"
"M00615.Nitrate.assimilation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00616.Sulfate.sulfur.assimilation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00617.Methanogen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00618.Acetogen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00620.Incomplete.reductive.citrate.cycle..acetyl.CoA....oxoglutarate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00622.Nicotinate.degradation..nicotinate....fumarate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00623.Phthalate.degradation..phthalate....protocatechuate","    11","   506","     2","     0","     4","   266","     0","     7","   498","   106","    14","    12","     0","     0","     6","     0","     5","     5","     7","     0","     2","    13","     3","     6","     3","   345","     4","    16","  2019","     3","  2394","     2","  1923","     2","  2935","     1","     1","    11","    64","    10","     2","     2","     4","   149","     9","    13","    12","     0","     9","     0","    12","   165","     3","     3","     3","     0","    85","     2","   228","     0"," 52062","     0","     2","551032","     5","     2"," 36695","     4","  2249","     2"
"M00624.Terephthalate.degradation..terephthalate....3.4.dihydroxybenzoate","     20","   1119","      5","      8","     12","    672","     11","     10","    963","    289","     42","     33","     14","      1","     12","      3","     14","     10","     11","      4","      2","      5","      1","     20","     14","    709","     17","     31","   4521","      7","   4611","      1","   3433","     12","   6006","      1","      0","     36","    210","     32","      3","      2","      1","    367","      9","     27","     24","      7","     13","      6","     30","    421","      7","     15","      3","      2","    114","      8","    592","      8"," 101723","      0","      6","1152233","      8","      3","  77741","      3","   5573","      0"
"M00625.Methicillin.resistance","    21","   486","     2","     0","     9","   386","     1","     8","   272","    90","    27","    18","     5","     4","    13","     2","     3","     7","     7","     1","     2","     2","     2","    19","     0","    81","     5","    32","   741","     0","  1672","     1","  2079","     3","  1086","     0","     0","    10","   124","    24","    10","     8","     4","   210","     1","    10","     9","     8","     6","     8","    26","   204","     5","     2","    11","     0","    27","     8","   255","     4"," 29874","     0","     1","140320","     4","    11"," 13761","     9","  2475","     0"
"M00627.beta.Lactam.resistance..Bla.system","    60","  1509","     8","     0","    19","  1081","    17","    23","   931","   215","    56","    65","    22","     4","    19","    14","    16","    16","     8","     4","     5","    12","     4","    10","    14","   322","    25","    69","  3419","    14","  6005","     4","  5173","    15","  3455","     4","     0","    34","   369","    67","    10","     6","    11","   750","    19","    61","    80","    22","    36","     8","    66","   939","    10","    29","    14","     4","   106","     9","  1013","     7"," 82396","     6","    19","350380","    17","     9"," 32386","     9"," 10295","     0"
"M00630.D.Galacturonate.degradation..fungi...D.galacturonate....glycerol","    15","   406","     2","     2","     7","   305","     1","     6","   233","    67","    16","    14","     1","     4","     6","    11","     0","    10","    15","     4","     1","     4","     0","     7","     3","    77","     8","     7","   811","     2","  1591","     2","  1826","     3","  1105","     0","     1","    11","   129","    12","     5","     6","     1","   173","     4","    10","     7","     5","     9","     3","    26","   210","     4","    11","     5","     8","    35","     5","   307","     4"," 25534","     0","     6","112476","     6","     7","  9088","     1","  2537","     0"
"M00631.D.Galacturonate.degradation..bacteria...D.galacturonate....pyruvate...D.glyceraldehyde.3P","    41","  1671","     5","     2","    38","  1133","    12","    20","  1174","   300","    46","    64","    26","     2","     6","     5","     6","    39","    21","     2","     6","    18","     1","    35","     8","   259","    25","    81","  3665","    13","  6678","     5","  7370","    20","  4931","     2","     4","    30","   436","    33","    22","     5","    10","   708","    28","    40","    71","    18","    20","     5","    74","   835","    40","    35","    17","     4","   127","     9","   992","    12","107504","     7","    11","583406","    18","    15"," 50320","     8"," 10178","     0"
"M00632.Galactose.degradation..Leloir.pathway..galactose....alpha.D.glucose.1P","     48","   1748","     10","      1","     35","   1093","      4","     19","   1713","    459","     54","     49","     25","      4","     27","     27","     10","     27","     12","      4","      0","     12","      1","     34","     11","    713","     15","     44","   5138","      3","   9523","      4","   8347","     16","   9698","      9","      0","     51","    319","     49","      9","     10","      7","    651","     14","     30","     66","      9","     26","      7","     63","    613","     14","     28","     18","      2","    218","     14","   1318","      5"," 222222","      0","     15","1507401","      7","     12"," 111423","      6","   8524","      6"
"M00633.Semi.phosphorylative.Entner.Doudoroff.pathway..gluconate.galactonate....glycerate.3P","     20","   1418","      9","      2","     22","    851","     17","     22","   1215","    340","     74","     38","     43","     25","     11","      7","     11","     22","     12","     17","      0","     17","      7","     38","     17","   1235","     11","     79","   6293","     10","   6345","     10","   4951","     12","   6971","      9","      5","     27","    270","     32","     14","      4","     13","    414","     18","     48","     52","      9","     17","     11","     87","    537","      5","     27","     17","      5","    146","     11","    751","      7"," 121768","      5","      6","1400848","     12","     25","  88882","      9","   6919","      8"
"M00636.Phthalate.degradation..phthalate....protocatechuate","    25","   865","     7","     3","    11","   530","     0","    15","   607","   168","    24","    32","    13","     2","     8","     4","    10","     3","     8","     0","     2","    15","     1","    23","     7","   696","    14","    36","  3523","     1","  3499","     0","  2779","     7","  4082","     6","     0","    14","   168","    27","     2","     6","     2","   262","    12","    15","    26","     4","    15","     1","    38","   315","    10","    13","    10","     3","   115","     3","   459","     3"," 70972","     4","     6","807447","     3","     5"," 47311","     2","  3985","     1"
"M00637.Anthranilate.degradation..anthranilate....catechol","     6","   616","     3","     5","     8","   296","     3","     4","   399","   135","    18","    24","    10","     2","     5","     0","     2","     9","     0","     0","     0","     7","     0","     8","     4","   357","     4","    20","  2755","     1","  2311","     0","  2355","     0","  2332","     0","     0","     2","   117","    22","     3","     1","     0","   150","    10","    13","    23","     5","     3","     9","    29","   240","     7","    13","     1","     0","    47","     2","   290","     0"," 38911","     2","     2","501565","     4","     1"," 36081","     0","  2293","     0"
"M00638.Salicylate.degradation..salicylate....gentisate","    10","   400","     3","     1","     0","   189","     4","    16","   366","   119","    12","     7","     5","     1","     5","     0","     2","    10","     2","     1","     0","    10","     2","     5","     0","   412","     8","    11","  1906","     7","  2104","     1","  1447","     0","  2761","     1","     0","     8","    86","     5","     3","     0","     3","   108","     2","     9","    17","     0","     3","     1","    15","   174","     4","     5","     7","     0","    51","     3","   220","     3"," 45763","     4","     5","502984","     0","     4"," 34615","     0","  1891","     0"
"M00639.Multidrug.resistance..efflux.pump.MexCD.OprJ","     45","   2573","     28","     16","     35","   1355","     23","     26","   2054","    621","    101","     97","     41","     16","     25","     32","     23","     37","     31","     10","      9","     43","     13","     39","     20","   2442","     37","    104","  11909","      9","  11659","     11","   9875","     36","  13867","      6","      7","     33","    511","     51","     30","     11","     20","    700","     31","     96","     88","     22","     30","     13","    120","    999","     38","     36","     39","     10","    283","     20","   1385","     18"," 218040","     16","     16","2730424","     20","     20"," 181323","     19","  12012","      9"
